"SampleID","Upper rhombic lip","Splatter","Lower rhombic lip","Mammillary body","Thalamic excitatory","Amygdala excitatory","Medium spiny neuron","Eccentric medium spiny neuron","Miscellaneous","Cerebellar inhibitory","Midbrain-derived inhibitory","CGE interneuron","LAMP5-LHX6 and Chandelier","MGE interneuron","Deep-layer near-projecting","Deep-layer corticothalamic and 6b","Hippocampal CA1-3","Upper-layer intratelencephalic","Deep-layer intratelencephalic","Hippocampal dentate gyrus","Hippocampal CA4","oligodendrocyte","astrocyte","Bergmann glial cell","oligodendrocyte precursor cell","ependymal cell","choroid plexus epithelial cell","fibroblast","pericyte","vascular associated smooth muscle cell","endothelial cell","central nervous system macrophage"
"GTEX-18A66-0426-SM-718BF",0,0,0,0,0.00796886558851601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992031134411484,0,0,0,0,0,0
"GTEX-18A66-0526-SM-7LG5O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"GTEX-18A66-0626-SM-7LT8Z",0,0,0,0,0.0299449234064267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970055076593573,0,0,0,0,0,0
"GTEX-18A66-0726-SM-72D77",0,0,0,0,0.015335213082424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984664786917576,0,0,0,0,0,0
"GTEX-18A66-0826-SM-72D5Z",0,0,0,0,0.0167383962733012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983261603726699,0,0,0,0,0,0
"GTEX-18A66-0926-SM-718BG",0,0,0,0,0.0195305514556547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980469448544345,0,0,0,0,0,0
"GTEX-18A66-1026-SM-731B8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"GTEX-18A66-1126-SM-731C5",0,0,0,0,0.0234561956864378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976543804313562,0,0,0,0,0,0
"GTEX-18A66-1226-SM-7LT8G",0,0,0,0,0.0139786801016561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986021319898344,0,0,0,0,0,0
"GTEX-18A66-1326-SM-7LG4M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135477014467143,0,0,0,0.864522985532857,0,0
"GTEX-18A66-1426-SM-7KFRT",0,0,0,0,0.0368399896149155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963160010385084,0,0,0,0,0,0
"GTEX-18A66-1526-SM-72D6Y",0,0,0,0,0.0151754991298994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984824500870101,0,0,0,0,0,0
"GTEX-18A66-1626-SM-7LTAF",0,0,0,0,0.0126949073045942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987305092695406,0,0,0,0,0,0
"GTEX-18A66-1726-SM-7LG5N",0,0,0,0,0.0111015773361219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988898422663878,0,0,0,0,0,0
"GTEX-18A66-1826-SM-7KFSU",0,0,0,0,0.0455215357313584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954478464268642,0,0,0,0,0,0
"GTEX-18A66-1926-SM-7LTAG",0,0,0,0,0.0193141985332212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980685801466779,0,0,0,0,0,0
"GTEX-18A66-2026-SM-7189C",0,0,0,0,0.0485759375016948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951424062498305,0,0,0,0,0,0
"GTEX-18A66-2126-SM-7189D",0,0,0,0,0.037614693377387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962385306622613,0,0,0,0,0,0
"GTEX-18A66-2226-SM-7189E",0,0,0,0,0.0291446656933828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970855334306617,0,0,0,0,0,0
"GTEX-18A66-2326-SM-7LT8Q",0,0,0,0,0.00663227591809608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993367724081904,0,0,0,0,0,0
"GTEX-18A66-2426-SM-7KFSQ",0,0,0,0,0.0540320325444997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9459679674555,0,0,0,0,0,0
"GTEX-18A66-2526-SM-7KFTZ",0,0,0,0,0.0558437647792842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.944156235220716,0,0,0,0,0,0
"GTEX-18A66-2626-SM-72D67",0,0,0,0,0.0251589177002687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974841082299731,0,0,0,0,0,0
"GTEX-18A67-0006-SM-7SB6T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49884317175731,0,0,0,0.0945010291975884,0,0.406655799045101
"GTEX-18A67-0008-SM-EAZBP",0,0,0,0,0.0383549076818101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96164509231819,0,0,0,0,0,0
"GTEX-18A67-0126-SM-7LG5P",0,0,0,0,0.0305904807733964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969409519226604,0,0,0,0,0,0
"GTEX-18A67-0226-SM-7LG67",0,0,0,0,0.0119262872967937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988073712703206,0,0,0,0,0,0
"GTEX-18A67-0326-SM-7LG5X",0,0,0,0,0.0288956895540003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971104310446,0,0,0,0,0,0
"GTEX-18A67-0526-SM-7LT9X",0,0,0,0,0.0251953464049035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974804653595096,0,0,0,0,0,0
"GTEX-18A67-0626-SM-7KFSL",0,0,0,0,0.0431768737487995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9568231262512,0,0,0,0,0,0
"GTEX-18A67-0826-SM-7KFTI",0,0,0,0,0.0457868098995191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954213190100481,0,0,0,0,0,0
"GTEX-18A67-0926-SM-7LG5Y",0,0,0,0,0.0168564419277211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972595689662653,0,0,0,0.0105478684096257,0,0
"GTEX-18A67-1026-SM-731CE",0,0,0,0,0.0388769013876465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961123098612354,0,0,0,0,0,0
"GTEX-18A67-1126-SM-7KFSB",0,0,0,0,0.0250609227802137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974939077219786,0,0,0,0,0,0
"GTEX-18A67-1226-SM-7KFRS",0,0,0,0,0.0411005444695811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958899455530419,0,0,0,0,0,0
"GTEX-18A67-1326-SM-7LT8V",0,0,0,0,0.0242663473673968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975733652632603,0,0,0,0,0,0
"GTEX-18A67-1426-SM-718BC",0,0,0,0,0.0180252284525664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981974771547434,0,0,0,0,0,0
"GTEX-18A67-1526-SM-7LG6F",0,0,0,0,0.0344378815590694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965562118440931,0,0,0,0,0,0
"GTEX-18A67-1626-SM-7LT9T",0,0,0,0,0.0486519585962741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951348041403726,0,0,0,0,0,0
"GTEX-18A67-1726-SM-7KFT9",0,0,0,0,0.0375836401508794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962416359849121,0,0,0,0,0,0
"GTEX-18A67-1826-SM-7KFT7",0,0,0,0,0.0125165986512676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987483401348732,0,0,0,0,0,0
"GTEX-18A67-2126-SM-7LT9Y",0,0,0,0,0.0182078418400838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981792158159916,0,0,0,0,0,0
"GTEX-18A67-2226-SM-7LT9Z",0,0,0,0,0.0253960800797537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974603919920246,0,0,0,0,0,0
"GTEX-18A67-2426-SM-7LT95",0,0,0,0,0.0469554023466756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.953044597653324,0,0,0,0,0,0
"GTEX-18A67-2526-SM-7LG5Z",0,0,0,0,0.0216661720110461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978333827988954,0,0,0,0,0,0
"GTEX-18A67-2626-SM-718AD",0,0,0,0,0.0395385763823811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960461423617619,0,0,0,0,0,0
"GTEX-18A6Q-0005-SM-9KNVX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665778805482009,0,0,0,0.146590989200177,0,0.187630205317814
"GTEX-18A6Q-0008-SM-EAZBO",0,0,0,0,0.033970234888598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966029765111402,0,0,0,0,0,0
"GTEX-18A6Q-0011-R10b-SM-72D7A",0,0,0,0,0.0350699853632741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964930014636726,0,0,0,0,0,0
"GTEX-18A6Q-0011-R11a-SM-72D6H",0,0,0,0,0.0272494901726603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97275050982734,0,0,0,0,0,0
"GTEX-18A6Q-0011-R1b-SM-731DI",0,0,0,0,0.00171072533738365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998289274662616,0,0,0,0,0,0
"GTEX-18A6Q-0011-R3a-SM-718A7",0,0,0,0,0.0217638563419704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97823614365803,0,0,0,0,0,0
"GTEX-18A6Q-0011-R6a-SM-7LG6R",0,0,0,0,0.00999272676493192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990007273235068,0,0,0,0,0,0
"GTEX-18A6Q-0126-SM-731BZ",0,0,0,0,0.0394832787976516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960516721202348,0,0,0,0,0,0
"GTEX-18A6Q-0226-SM-718AS",0,0,0,0,0.0187477616958722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981252238304128,0,0,0,0,0,0
"GTEX-18A6Q-0326-SM-718AT",0,0,0,0,0.0527571413217091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947242858678291,0,0,0,0,0,0
"GTEX-18A6Q-0426-SM-731CC",0,0,0,0,0.0127790394337113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987220960566289,0,0,0,0,0,0
"GTEX-18A6Q-0526-SM-7LG4O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117429651762289,0,0,0,0.882570348237711,0,0
"GTEX-18A6Q-0626-SM-7KFRP",0,0,0,0,0.0420944367368679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957905563263132,0,0,0,0,0,0
"GTEX-18A6Q-0726-SM-7LT8Y",0,0,0,0,0.0311240054109868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968875994589013,0,0,0,0,0,0
"GTEX-18A6Q-0826-SM-7KFRD",0,0,0,0,0.00695830683008106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993041693169919,0,0,0,0,0,0
"GTEX-18A6Q-0926-SM-7LG4N",0,0,0,0,0.0200087614150417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979991238584958,0,0,0,0,0,0
"GTEX-18A6Q-1026-SM-7LT9S",0,0,0,0,0.0133048867717421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986695113228258,0,0,0,0,0,0
"GTEX-18A6Q-1126-SM-7LG5A",0,0,0,0,0.0195031834057736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980496816594226,0,0,0,0,0,0
"GTEX-18A6Q-1226-SM-7KFS9",0,0,0,0,0.020433011512491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979566988487509,0,0,0,0,0,0
"GTEX-18A6Q-1326-SM-7LG62",0,0,0,0,0.0189080548473378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981091945152662,0,0,0,0,0,0
"GTEX-18A6Q-1426-SM-7LG63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500320270441899,0,0,0,0.499679729558101,0,0
"GTEX-18A6Q-1526-SM-731CO",0,0,0,0,0.0300147633429138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969985236657086,0,0,0,0,0,0
"GTEX-18A6Q-1626-SM-7KFTA",0,0,0,0,0.030381846673456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969618153326544,0,0,0,0,0,0
"GTEX-18A6Q-1726-SM-7LT9A",0,0,0,0,0.00768939602261836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992310603977382,0,0,0,0,0,0
"GTEX-18A6Q-1826-SM-72D6I",0,0,0,0,0.0171414250400845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982858574959916,0,0,0,0,0,0
"GTEX-18A6Q-2026-SM-718AQ",0,0,0,0,0.0248005915460915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975199408453908,0,0,0,0,0,0
"GTEX-18A6Q-2226-SM-7LG61",0,0,0,0,0.0208757993705741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979124200629426,0,0,0,0,0,0
"GTEX-18A6Q-2626-SM-7KFT3",0,0,0,0,0.0240465380539663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975953461946034,0,0,0,0,0,0
"GTEX-18A6Q-2826-SM-7LTAO",0,0,0,0,0.0179132785745695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98208672142543,0,0,0,0,0,0
"GTEX-18A6Q-2926-SM-718AR",0,0,0,0,0.0262109969095419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973789003090458,0,0,0,0,0,0
"GTEX-18A6Q-3026-SM-72D6T",0,0,0,0,0.0103652074990254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989634792500975,0,0,0,0,0,0
"GTEX-18A7A-0006-SM-7PC1P",0,0,0,0,0.0262209154334203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97377908456658,0,0,0,0,0,0
"GTEX-18A7A-0008-SM-EAZBR",0,0,0,0,0.0336676697027855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966332330297214,0,0,0,0,0,0
"GTEX-18A7A-0126-SM-731AH",0,0,0,0,0.0452741008519936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954725899148007,0,0,0,0,0,0
"GTEX-18A7A-0226-SM-718BH",0,0,0,0,0.0429438685092681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957056131490732,0,0,0,0,0,0
"GTEX-18A7A-0326-SM-731AT",0,0,0,0,0.0248679438461762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975132056153824,0,0,0,0,0,0
"GTEX-18A7A-0426-SM-731B6",0,0,0,0,0.0227826070569678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977217392943032,0,0,0,0,0,0
"GTEX-18A7A-0526-SM-718BI",0,0,0,0,0.0244314271109713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862530778469006,0,0,0,0.113037794420022,0,0
"GTEX-18A7A-0626-SM-718BJ",0,0,0,0,0.0579710888781671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942028911121833,0,0,0,0,0,0
"GTEX-18A7A-0726-SM-7LTAI",0,0,0,0,0.0268598181900442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973140181809956,0,0,0,0,0,0
"GTEX-18A7A-0826-SM-7KFTJ",0,0,0,0,0.037520805831203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962479194168797,0,0,0,0,0,0
"GTEX-18A7A-0926-SM-7LT8H",0,0,0,0,0.0115630907383155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988436909261684,0,0,0,0,0,0
"GTEX-18A7A-1026-SM-7LT8B",0,0,0,0,0.0295194708124045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970480529187595,0,0,0,0,0,0
"GTEX-18A7A-1126-SM-7LT8O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510026554864341,0,0,0,0.489973445135659,0,0
"GTEX-18A7A-1226-SM-7LTAJ",0,0,0,0,0.0366190352107384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963380964789262,0,0,0,0,0,0
"GTEX-18A7A-1426-SM-731AP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919513456600393,0,0,0,0.908048654339961,0,0
"GTEX-18A7A-1526-SM-72D69",0,0,0,0,0.0205352279419064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979464772058094,0,0,0,0,0,0
"GTEX-18A7A-1726-SM-7LT93",0,0,0,0,0.00670111150328427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993298888496716,0,0,0,0,0,0
"GTEX-18A7A-1826-SM-7KFTU",0,0,0,0,0.0219124151587937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978087584841206,0,0,0,0,0,0
"GTEX-18A7A-2226-SM-7LT8K",0,0,0,0,0.0222240947719183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977775905228082,0,0,0,0,0,0
"GTEX-18A7A-2326-SM-7KFRH",0,0,0,0,0.0348762776476291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965123722352371,0,0,0,0,0,0
"GTEX-18A7A-2526-SM-7LG6I",0,0,0,0,0.0119813406985398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98801865930146,0,0,0,0,0,0
"GTEX-18A7A-2626-SM-7LG6L",0,0,0,0,0.00261698718421993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99738301281578,0,0,0,0,0,0
"GTEX-18A7A-2726-SM-7LG6U",0,0,0,0,0.0269337602261771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973066239773823,0,0,0,0,0,0
"GTEX-18A7A-2826-SM-7LT8J",0,0,0,0,0.0171485697979588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982851430202041,0,0,0,0,0,0
"GTEX-18A7B-0005-SM-7PC1D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195934348291173,0,0,0,0.752159035337316,0.0519066163715118,0
"GTEX-18A7B-0008-SM-EAZBQ",0,0,0,0,0.0390646572733366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960935342726663,0,0,0,0,0,0
"GTEX-18A7B-0126-SM-7LG64",0,0,0,0,0.050669011769553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949330988230447,0,0,0,0,0,0
"GTEX-18A7B-0326-SM-7LG65",0,0,0,0,0.0491630049417442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950836995058256,0,0,0,0,0,0
"GTEX-18A7B-0426-SM-7LG4T",0,0,0,0,0.0192280528820854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980771947117915,0,0,0,0,0,0
"GTEX-18A7B-0526-SM-7LG68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38481887451187,0,0,0,0.61518112548813,0,0
"GTEX-18A7B-0926-SM-7189F",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"GTEX-18A7B-1226-SM-718AU",0,0,0,0,0.0213176518497828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978682348150217,0,0,0,0,0,0
"GTEX-18A7B-1526-SM-7KFTH",0,0,0,0,0.0172592923167752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982740707683225,0,0,0,0,0,0
"GTEX-18A7B-2026-SM-72D71",0,0,0,0,0.0121913759461162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987808624053884,0,0,0,0,0,0
"GTEX-18A7B-2626-SM-7LG55",0,0,0,0,0.039493746576128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960506253423872,0,0,0,0,0,0
"GTEX-18A7B-2726-SM-7LG56",0,0,0,0,0.0506670741260445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949332925873955,0,0,0,0,0,0
"GTEX-18A7B-2826-SM-7KFTK",0,0,0,0,0.052436271377411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947563728622589,0,0,0,0,0,0
"GTEX-18D9A-0005-SM-7SB7H",0,0,0,0,0.0149240036479383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985075996352062,0,0,0,0,0,0
"GTEX-18D9A-0126-SM-7KFSI",0,0,0,0,0.0497520055528013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950247994447199,0,0,0,0,0,0
"GTEX-18D9A-0226-SM-7KFSJ",0,0,0,0,0.0365246676329297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96347533236707,0,0,0,0,0,0
"GTEX-18D9A-0326-SM-7LT8L",0,0,0,0,0.0332748575158219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966725142484178,0,0,0,0,0,0
"GTEX-18D9A-0426-SM-72D55",0,0,0,0,0.0208138179207865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979186182079213,0,0,0,0,0,0
"GTEX-18D9A-0526-SM-7KFSW",0,0,0,0,0.0489558129126851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951044187087315,0,0,0,0,0,0
"GTEX-18D9A-0626-SM-7KFTY",0,0,0,0,0.0415836166562166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958416383343783,0,0,0,0,0,0
"GTEX-18D9A-0726-SM-7LTA7",0,0,0,0,0.0307906561687905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96920934383121,0,0,0,0,0,0
"GTEX-18D9A-0826-SM-718C1",0,0,0,0,0.0179465588131912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982053441186809,0,0,0,0,0,0
"GTEX-18D9A-1026-SM-7KFRU",0,0,0,0,0.0206731603459021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979326839654098,0,0,0,0,0,0
"GTEX-18D9A-1126-SM-7KFRJ",0,0,0,0,0.0679977571715608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932002242828439,0,0,0,0,0,0
"GTEX-18D9A-1326-SM-7LT8P",0,0,0,0,0.0317939704452959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968206029554704,0,0,0,0,0,0
"GTEX-18D9A-1426-SM-7LT8M",0,0,0,0,0.049975263571787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950024736428213,0,0,0,0,0,0
"GTEX-18D9A-1526-SM-7LG4J",0,0,0,0,0.0436492630873042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956350736912696,0,0,0,0,0,0
"GTEX-18D9A-1626-SM-7LG5Q",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395991485930657,0,0,0,0.604008514069343,0,0
"GTEX-18D9A-1726-SM-731BS",0,0,0,0,0.0185960913877877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981403908612212,0,0,0,0,0,0
"GTEX-18D9A-1826-SM-718BK",0,0,0,0,0.0358885096332661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964111490366734,0,0,0,0,0,0
"GTEX-18D9A-1926-SM-7LG6P",0,0,0,0,0.0502951336054727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949704866394527,0,0,0,0,0,0
"GTEX-18D9A-2026-SM-718BL",0,0,0,0,0.0345452557045488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965454744295451,0,0,0,0,0,0
"GTEX-18D9B-0005-SM-7PBYL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572149179005668,0.427850820994332,0
"GTEX-18D9B-0008-SM-EAZBT",0,0,0,0,0.0357930942805237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964206905719476,0,0,0,0,0,0
"GTEX-18D9B-0226-SM-731CV",0,0,0,0,0.0382689243170768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961731075682923,0,0,0,0,0,0
"GTEX-18D9B-0326-SM-731B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
